starttime	seconds	ctime	dtime	ttime	wait
Sat Sep 24 23:28:56 2022	1664051336	2	22	24	22
Sat Sep 24 23:28:56 2022	1664051336	0	25	25	20
Sat Sep 24 23:28:56 2022	1664051336	2	28	30	27
Sat Sep 24 23:28:56 2022	1664051336	2	101	103	99
Sat Sep 24 23:28:56 2022	1664051336	2	121	124	121
Sat Sep 24 23:28:56 2022	1664051336	2	139	141	138
Sat Sep 24 23:28:56 2022	1664051336	2	139	141	139
Sat Sep 24 23:28:56 2022	1664051336	2	150	152	149
Sat Sep 24 23:28:56 2022	1664051336	2	156	158	156
Sat Sep 24 23:29:10 2022	1664051350	0	169	169	169
Sat Sep 24 23:28:56 2022	1664051336	2	170	173	170
Sat Sep 24 23:28:56 2022	1664051336	2	174	176	173
Sat Sep 24 23:28:56 2022	1664051336	2	214	216	213
Sat Sep 24 23:28:56 2022	1664051336	2	215	217	215
Sat Sep 24 23:28:56 2022	1664051336	3	217	220	216
Sat Sep 24 23:28:56 2022	1664051336	3	221	224	221
Sat Sep 24 23:28:56 2022	1664051336	2	226	228	225
Sat Sep 24 23:28:56 2022	1664051336	2	241	243	241
Sat Sep 24 23:28:56 2022	1664051336	3	241	244	241
Sat Sep 24 23:28:56 2022	1664051336	2	257	259	256
Sat Sep 24 23:28:56 2022	1664051336	2	257	259	252
Sat Sep 24 23:28:56 2022	1664051336	2	260	262	258
Sat Sep 24 23:28:56 2022	1664051336	2	261	263	260
Sat Sep 24 23:28:56 2022	1664051336	2	270	272	269
Sat Sep 24 23:29:00 2022	1664051340	0	277	277	276
Sat Sep 24 23:28:56 2022	1664051336	2	296	298	295
Sat Sep 24 23:28:56 2022	1664051336	2	299	301	298
Sat Sep 24 23:28:56 2022	1664051336	2	314	316	313
Sat Sep 24 23:28:56 2022	1664051336	2	327	329	326
Sat Sep 24 23:28:56 2022	1664051336	3	327	330	327
Sat Sep 24 23:28:56 2022	1664051336	3	329	332	327
Sat Sep 24 23:28:56 2022	1664051336	2	330	332	329
Sat Sep 24 23:29:06 2022	1664051346	0	345	345	343
Sat Sep 24 23:29:00 2022	1664051340	0	345	346	344
Sat Sep 24 23:28:56 2022	1664051336	2	345	347	327
Sat Sep 24 23:28:56 2022	1664051336	2	348	350	345
Sat Sep 24 23:29:00 2022	1664051340	0	350	350	350
Sat Sep 24 23:28:56 2022	1664051336	2	348	350	345
Sat Sep 24 23:28:56 2022	1664051336	2	349	351	348
Sat Sep 24 23:28:56 2022	1664051336	3	348	351	346
Sat Sep 24 23:28:56 2022	1664051336	3	348	351	346
Sat Sep 24 23:28:56 2022	1664051336	3	349	351	346
Sat Sep 24 23:29:09 2022	1664051349	0	354	354	353
Sat Sep 24 23:29:00 2022	1664051340	0	354	354	353
Sat Sep 24 23:29:04 2022	1664051344	0	354	355	354
Sat Sep 24 23:29:09 2022	1664051349	0	356	356	354
Sat Sep 24 23:29:00 2022	1664051340	0	359	359	358
Sat Sep 24 23:29:00 2022	1664051340	0	362	362	362
Sat Sep 24 23:29:06 2022	1664051346	0	363	363	362
Sat Sep 24 23:28:56 2022	1664051336	3	360	363	359
Sat Sep 24 23:29:00 2022	1664051340	0	365	365	364
Sat Sep 24 23:28:56 2022	1664051336	2	365	367	361
Sat Sep 24 23:29:00 2022	1664051340	0	376	376	375
Sat Sep 24 23:29:00 2022	1664051340	0	380	380	379
Sat Sep 24 23:29:00 2022	1664051340	0	381	381	380
Sat Sep 24 23:29:06 2022	1664051346	0	387	387	386
Sat Sep 24 23:29:00 2022	1664051340	0	392	392	392
Sat Sep 24 23:29:06 2022	1664051346	0	395	395	393
Sat Sep 24 23:29:06 2022	1664051346	0	396	396	395
Sat Sep 24 23:29:00 2022	1664051340	0	397	397	396
Sat Sep 24 23:29:00 2022	1664051340	0	398	398	396
Sat Sep 24 23:29:00 2022	1664051340	0	398	398	398
Sat Sep 24 23:29:00 2022	1664051340	0	400	400	399
Sat Sep 24 23:29:00 2022	1664051340	0	403	403	402
Sat Sep 24 23:29:00 2022	1664051340	0	405	405	404
Sat Sep 24 23:29:00 2022	1664051340	0	410	410	401
Sat Sep 24 23:29:00 2022	1664051340	0	410	410	409
Sat Sep 24 23:29:06 2022	1664051346	0	410	410	408
Sat Sep 24 23:29:00 2022	1664051340	0	411	411	411
Sat Sep 24 23:29:06 2022	1664051346	0	413	413	411
Sat Sep 24 23:29:07 2022	1664051347	0	416	416	411
Sat Sep 24 23:29:06 2022	1664051346	0	417	417	416
Sat Sep 24 23:29:00 2022	1664051340	0	422	422	421
Sat Sep 24 23:28:56 2022	1664051336	2	420	422	419
Sat Sep 24 23:29:00 2022	1664051340	0	423	423	422
Sat Sep 24 23:28:56 2022	1664051336	2	424	426	423
Sat Sep 24 23:29:06 2022	1664051346	0	427	427	426
Sat Sep 24 23:29:00 2022	1664051340	0	428	428	427
Sat Sep 24 23:28:56 2022	1664051336	2	426	429	426
Sat Sep 24 23:29:00 2022	1664051340	0	430	430	429
Sat Sep 24 23:29:00 2022	1664051340	0	430	430	429
Sat Sep 24 23:29:06 2022	1664051346	0	431	431	429
Sat Sep 24 23:28:56 2022	1664051336	2	429	431	428
Sat Sep 24 23:28:56 2022	1664051336	3	430	433	428
Sat Sep 24 23:29:00 2022	1664051340	0	435	435	419
Sat Sep 24 23:28:59 2022	1664051339	0	440	440	439
Sat Sep 24 23:29:00 2022	1664051340	0	440	440	440
Sat Sep 24 23:28:56 2022	1664051336	2	439	441	438
Sat Sep 24 23:28:56 2022	1664051336	3	439	442	439
Sat Sep 24 23:29:00 2022	1664051340	0	442	442	440
Sat Sep 24 23:29:06 2022	1664051346	0	444	444	444
Sat Sep 24 23:29:07 2022	1664051347	0	449	449	449
Sat Sep 24 23:28:57 2022	1664051337	0	451	451	450
Sat Sep 24 23:29:09 2022	1664051349	0	451	451	450
Sat Sep 24 23:29:00 2022	1664051340	0	453	453	452
Sat Sep 24 23:29:02 2022	1664051342	0	456	456	455
Sat Sep 24 23:29:09 2022	1664051349	0	456	456	454
Sat Sep 24 23:29:00 2022	1664051340	0	457	457	455
Sat Sep 24 23:28:56 2022	1664051336	2	461	463	460
Sat Sep 24 23:29:00 2022	1664051340	0	465	465	462
Sat Sep 24 23:29:00 2022	1664051340	0	467	467	459
Sat Sep 24 23:28:56 2022	1664051336	2	466	468	466
Sat Sep 24 23:29:00 2022	1664051340	0	468	468	460
Sat Sep 24 23:29:06 2022	1664051346	0	468	468	462
Sat Sep 24 23:29:10 2022	1664051350	0	469	469	468
Sat Sep 24 23:29:02 2022	1664051342	0	470	470	470
Sat Sep 24 23:28:57 2022	1664051337	0	475	475	475
Sat Sep 24 23:29:07 2022	1664051347	0	478	478	477
Sat Sep 24 23:28:56 2022	1664051336	2	476	479	476
Sat Sep 24 23:29:00 2022	1664051340	0	481	481	481
Sat Sep 24 23:29:10 2022	1664051350	0	483	483	481
Sat Sep 24 23:29:00 2022	1664051340	0	485	485	484
Sat Sep 24 23:29:10 2022	1664051350	0	486	486	485
Sat Sep 24 23:29:00 2022	1664051340	0	486	486	486
Sat Sep 24 23:28:56 2022	1664051336	3	484	487	473
Sat Sep 24 23:29:02 2022	1664051342	0	490	490	489
Sat Sep 24 23:28:56 2022	1664051336	2	491	493	490
Sat Sep 24 23:28:56 2022	1664051336	2	491	493	489
Sat Sep 24 23:28:57 2022	1664051337	0	493	493	493
Sat Sep 24 23:29:06 2022	1664051346	0	494	494	492
Sat Sep 24 23:29:00 2022	1664051340	0	494	494	494
Sat Sep 24 23:29:04 2022	1664051344	0	494	494	369
Sat Sep 24 23:28:57 2022	1664051337	0	495	495	495
Sat Sep 24 23:29:00 2022	1664051340	0	495	495	494
Sat Sep 24 23:29:00 2022	1664051340	0	496	496	489
Sat Sep 24 23:28:56 2022	1664051336	2	495	498	495
Sat Sep 24 23:28:57 2022	1664051337	0	498	498	493
Sat Sep 24 23:29:06 2022	1664051346	0	499	499	498
Sat Sep 24 23:28:57 2022	1664051337	0	499	499	499
Sat Sep 24 23:29:00 2022	1664051340	0	500	501	489
Sat Sep 24 23:29:00 2022	1664051340	0	503	503	494
Sat Sep 24 23:28:57 2022	1664051337	0	505	505	504
Sat Sep 24 23:29:00 2022	1664051340	0	506	506	500
Sat Sep 24 23:28:59 2022	1664051339	0	507	507	507
Sat Sep 24 23:29:06 2022	1664051346	0	507	507	506
Sat Sep 24 23:29:06 2022	1664051346	0	508	508	506
Sat Sep 24 23:29:05 2022	1664051345	0	508	508	506
Sat Sep 24 23:29:00 2022	1664051340	0	510	510	508
Sat Sep 24 23:28:57 2022	1664051337	0	511	512	511
Sat Sep 24 23:28:59 2022	1664051339	0	512	512	511
Sat Sep 24 23:29:00 2022	1664051340	0	514	514	513
Sat Sep 24 23:29:00 2022	1664051340	0	515	515	514
Sat Sep 24 23:29:00 2022	1664051340	0	515	515	515
Sat Sep 24 23:28:59 2022	1664051339	0	515	515	515
Sat Sep 24 23:29:02 2022	1664051342	0	516	516	515
Sat Sep 24 23:29:00 2022	1664051340	0	516	516	516
Sat Sep 24 23:29:06 2022	1664051346	0	518	518	502
Sat Sep 24 23:28:57 2022	1664051337	0	519	519	518
Sat Sep 24 23:29:06 2022	1664051346	0	519	519	519
Sat Sep 24 23:28:59 2022	1664051339	0	520	520	519
Sat Sep 24 23:28:56 2022	1664051336	3	518	521	518
Sat Sep 24 23:28:56 2022	1664051336	2	520	522	519
Sat Sep 24 23:28:57 2022	1664051337	0	523	523	523
Sat Sep 24 23:29:06 2022	1664051346	0	524	524	523
Sat Sep 24 23:28:57 2022	1664051337	0	525	525	525
Sat Sep 24 23:28:56 2022	1664051336	2	523	526	523
Sat Sep 24 23:28:56 2022	1664051336	3	523	526	521
Sat Sep 24 23:29:06 2022	1664051346	0	527	527	527
Sat Sep 24 23:29:00 2022	1664051340	0	528	528	528
Sat Sep 24 23:29:06 2022	1664051346	1	528	528	526
Sat Sep 24 23:29:00 2022	1664051340	0	532	532	529
Sat Sep 24 23:28:56 2022	1664051336	3	530	532	529
Sat Sep 24 23:28:56 2022	1664051336	2	530	533	529
Sat Sep 24 23:29:00 2022	1664051340	0	533	533	532
Sat Sep 24 23:28:57 2022	1664051337	0	534	534	533
Sat Sep 24 23:29:07 2022	1664051347	3	531	534	531
Sat Sep 24 23:28:56 2022	1664051336	3	531	534	531
Sat Sep 24 23:29:04 2022	1664051344	0	535	535	533
Sat Sep 24 23:29:00 2022	1664051340	0	535	535	534
Sat Sep 24 23:28:57 2022	1664051337	0	536	536	536
Sat Sep 24 23:29:06 2022	1664051346	0	537	537	536
Sat Sep 24 23:29:05 2022	1664051345	0	538	538	534
Sat Sep 24 23:28:57 2022	1664051337	0	538	538	538
Sat Sep 24 23:29:00 2022	1664051340	0	539	539	538
Sat Sep 24 23:28:57 2022	1664051337	0	540	540	539
Sat Sep 24 23:29:02 2022	1664051342	0	540	540	535
Sat Sep 24 23:29:01 2022	1664051341	0	541	541	540
Sat Sep 24 23:29:00 2022	1664051340	0	541	542	540
Sat Sep 24 23:29:00 2022	1664051340	0	545	545	544
Sat Sep 24 23:29:00 2022	1664051340	0	545	546	545
Sat Sep 24 23:28:56 2022	1664051336	0	546	546	545
Sat Sep 24 23:29:01 2022	1664051341	0	546	546	544
Sat Sep 24 23:29:02 2022	1664051342	0	546	546	545
Sat Sep 24 23:29:01 2022	1664051341	0	546	546	546
Sat Sep 24 23:29:02 2022	1664051342	0	547	547	546
Sat Sep 24 23:28:57 2022	1664051337	0	547	547	544
Sat Sep 24 23:28:56 2022	1664051336	0	547	547	547
Sat Sep 24 23:29:06 2022	1664051346	1	547	548	544
Sat Sep 24 23:28:56 2022	1664051336	0	549	549	548
Sat Sep 24 23:28:57 2022	1664051337	0	549	549	547
Sat Sep 24 23:29:02 2022	1664051342	0	549	549	548
Sat Sep 24 23:28:57 2022	1664051337	0	550	550	549
Sat Sep 24 23:28:57 2022	1664051337	0	550	550	550
Sat Sep 24 23:28:56 2022	1664051336	2	549	551	548
Sat Sep 24 23:29:02 2022	1664051342	0	551	551	550
Sat Sep 24 23:28:59 2022	1664051339	0	551	551	550
Sat Sep 24 23:28:57 2022	1664051337	0	551	551	551
Sat Sep 24 23:29:00 2022	1664051340	0	552	552	551
Sat Sep 24 23:28:57 2022	1664051337	0	552	552	551
Sat Sep 24 23:29:01 2022	1664051341	0	552	552	552
Sat Sep 24 23:29:00 2022	1664051340	0	553	553	552
Sat Sep 24 23:28:56 2022	1664051336	2	551	553	550
Sat Sep 24 23:29:00 2022	1664051340	0	553	553	553
Sat Sep 24 23:28:57 2022	1664051337	0	553	553	553
Sat Sep 24 23:29:02 2022	1664051342	0	554	554	553
Sat Sep 24 23:28:56 2022	1664051336	2	551	554	550
Sat Sep 24 23:29:02 2022	1664051342	0	555	555	554
Sat Sep 24 23:29:01 2022	1664051341	0	555	555	554
Sat Sep 24 23:29:01 2022	1664051341	0	555	556	554
Sat Sep 24 23:29:02 2022	1664051342	0	556	556	555
Sat Sep 24 23:28:57 2022	1664051337	0	557	557	556
Sat Sep 24 23:29:00 2022	1664051340	0	557	557	556
Sat Sep 24 23:28:57 2022	1664051337	0	557	557	555
Sat Sep 24 23:28:57 2022	1664051337	0	558	558	557
Sat Sep 24 23:29:01 2022	1664051341	0	557	558	557
Sat Sep 24 23:29:01 2022	1664051341	0	558	558	557
Sat Sep 24 23:28:56 2022	1664051336	0	558	558	558
Sat Sep 24 23:29:01 2022	1664051341	0	558	558	558
Sat Sep 24 23:29:02 2022	1664051342	0	559	559	548
Sat Sep 24 23:28:57 2022	1664051337	0	560	560	559
Sat Sep 24 23:28:57 2022	1664051337	0	560	560	557
Sat Sep 24 23:28:56 2022	1664051336	3	558	560	557
Sat Sep 24 23:29:00 2022	1664051340	0	561	561	560
Sat Sep 24 23:29:01 2022	1664051341	0	561	561	560
Sat Sep 24 23:29:06 2022	1664051346	0	562	562	545
Sat Sep 24 23:29:01 2022	1664051341	0	562	562	560
Sat Sep 24 23:29:05 2022	1664051345	0	563	563	562
Sat Sep 24 23:29:06 2022	1664051346	0	563	563	562
Sat Sep 24 23:29:01 2022	1664051341	0	563	563	563
Sat Sep 24 23:29:02 2022	1664051342	0	563	563	563
Sat Sep 24 23:29:02 2022	1664051342	0	564	564	562
Sat Sep 24 23:29:00 2022	1664051340	0	565	565	563
Sat Sep 24 23:29:02 2022	1664051342	0	566	566	565
Sat Sep 24 23:28:57 2022	1664051337	0	566	566	564
Sat Sep 24 23:28:57 2022	1664051337	0	566	566	557
Sat Sep 24 23:29:01 2022	1664051341	0	568	568	567
Sat Sep 24 23:29:02 2022	1664051342	0	569	569	568
Sat Sep 24 23:29:02 2022	1664051342	0	569	569	568
Sat Sep 24 23:29:02 2022	1664051342	0	569	569	568
Sat Sep 24 23:28:56 2022	1664051336	2	567	569	566
Sat Sep 24 23:29:01 2022	1664051341	0	570	570	567
Sat Sep 24 23:29:02 2022	1664051342	0	571	571	570
Sat Sep 24 23:28:57 2022	1664051337	0	573	573	572
Sat Sep 24 23:29:00 2022	1664051340	0	573	573	572
Sat Sep 24 23:29:07 2022	1664051347	0	573	573	572
Sat Sep 24 23:29:02 2022	1664051342	0	573	573	573
Sat Sep 24 23:28:56 2022	1664051336	3	571	573	570
Sat Sep 24 23:29:01 2022	1664051341	1	573	574	568
Sat Sep 24 23:28:59 2022	1664051339	0	574	574	571
Sat Sep 24 23:29:02 2022	1664051342	0	574	574	572
Sat Sep 24 23:29:04 2022	1664051344	0	574	574	572
Sat Sep 24 23:29:01 2022	1664051341	0	574	574	573
Sat Sep 24 23:29:09 2022	1664051349	0	575	575	574
Sat Sep 24 23:28:57 2022	1664051337	0	575	575	574
Sat Sep 24 23:28:56 2022	1664051336	2	573	575	572
Sat Sep 24 23:29:00 2022	1664051340	0	575	575	569
Sat Sep 24 23:28:57 2022	1664051337	0	575	575	575
Sat Sep 24 23:29:02 2022	1664051342	0	575	575	574
Sat Sep 24 23:29:02 2022	1664051342	0	576	576	575
Sat Sep 24 23:29:01 2022	1664051341	0	576	576	574
Sat Sep 24 23:28:57 2022	1664051337	0	576	576	576
Sat Sep 24 23:28:57 2022	1664051337	0	576	576	576
Sat Sep 24 23:29:01 2022	1664051341	0	577	577	576
Sat Sep 24 23:29:02 2022	1664051342	0	577	577	576
Sat Sep 24 23:29:01 2022	1664051341	0	577	577	574
Sat Sep 24 23:28:59 2022	1664051339	0	577	577	575
Sat Sep 24 23:29:01 2022	1664051341	0	578	578	577
Sat Sep 24 23:29:02 2022	1664051342	0	578	578	577
Sat Sep 24 23:29:01 2022	1664051341	0	578	578	566
Sat Sep 24 23:28:57 2022	1664051337	0	579	579	576
Sat Sep 24 23:28:59 2022	1664051339	0	579	579	578
Sat Sep 24 23:28:59 2022	1664051339	0	579	579	578
Sat Sep 24 23:28:58 2022	1664051338	0	579	579	577
Sat Sep 24 23:29:02 2022	1664051342	0	579	579	579
Sat Sep 24 23:29:00 2022	1664051340	0	579	579	579
Sat Sep 24 23:29:02 2022	1664051342	0	579	579	579
Sat Sep 24 23:29:09 2022	1664051349	0	580	580	574
Sat Sep 24 23:28:57 2022	1664051337	0	580	580	579
Sat Sep 24 23:28:59 2022	1664051339	0	580	580	580
Sat Sep 24 23:28:57 2022	1664051337	0	582	582	581
Sat Sep 24 23:28:57 2022	1664051337	0	582	582	581
Sat Sep 24 23:29:02 2022	1664051342	0	582	582	581
Sat Sep 24 23:29:02 2022	1664051342	0	582	582	581
Sat Sep 24 23:28:59 2022	1664051339	0	583	583	548
Sat Sep 24 23:28:58 2022	1664051338	0	583	583	582
Sat Sep 24 23:28:56 2022	1664051336	0	583	583	582
Sat Sep 24 23:29:02 2022	1664051342	0	583	583	583
Sat Sep 24 23:28:57 2022	1664051337	0	584	584	582
Sat Sep 24 23:29:02 2022	1664051342	0	584	584	583
Sat Sep 24 23:28:58 2022	1664051338	0	584	584	582
Sat Sep 24 23:28:57 2022	1664051337	0	585	585	583
Sat Sep 24 23:28:57 2022	1664051337	0	585	585	582
Sat Sep 24 23:28:57 2022	1664051337	0	586	586	583
Sat Sep 24 23:28:57 2022	1664051337	0	586	586	585
Sat Sep 24 23:28:57 2022	1664051337	0	586	586	584
Sat Sep 24 23:28:57 2022	1664051337	0	586	586	585
Sat Sep 24 23:28:57 2022	1664051337	0	587	587	586
Sat Sep 24 23:28:56 2022	1664051336	2	585	587	584
Sat Sep 24 23:29:01 2022	1664051341	0	587	587	587
Sat Sep 24 23:28:59 2022	1664051339	0	587	587	586
Sat Sep 24 23:28:56 2022	1664051336	2	585	587	580
Sat Sep 24 23:29:02 2022	1664051342	0	587	587	587
Sat Sep 24 23:28:56 2022	1664051336	2	585	587	584
Sat Sep 24 23:29:01 2022	1664051341	0	588	588	541
Sat Sep 24 23:28:57 2022	1664051337	0	589	589	589
Sat Sep 24 23:29:02 2022	1664051342	0	590	590	588
Sat Sep 24 23:29:02 2022	1664051342	0	590	590	589
Sat Sep 24 23:29:02 2022	1664051342	0	590	590	588
Sat Sep 24 23:28:58 2022	1664051338	0	591	591	584
Sat Sep 24 23:29:02 2022	1664051342	0	591	591	590
Sat Sep 24 23:29:01 2022	1664051341	0	591	591	587
Sat Sep 24 23:28:57 2022	1664051337	0	592	592	591
Sat Sep 24 23:28:57 2022	1664051337	0	592	592	591
Sat Sep 24 23:29:02 2022	1664051342	0	592	592	591
Sat Sep 24 23:29:02 2022	1664051342	0	592	593	591
Sat Sep 24 23:28:56 2022	1664051336	2	591	593	589
Sat Sep 24 23:28:57 2022	1664051337	0	593	593	580
Sat Sep 24 23:28:57 2022	1664051337	0	593	593	592
Sat Sep 24 23:29:02 2022	1664051342	0	593	593	592
Sat Sep 24 23:29:02 2022	1664051342	0	593	593	592
Sat Sep 24 23:29:02 2022	1664051342	0	593	593	592
Sat Sep 24 23:28:56 2022	1664051336	2	592	594	590
Sat Sep 24 23:28:56 2022	1664051336	3	591	594	590
Sat Sep 24 23:29:01 2022	1664051341	0	594	594	593
Sat Sep 24 23:29:06 2022	1664051346	0	594	594	592
Sat Sep 24 23:28:57 2022	1664051337	0	595	595	594
Sat Sep 24 23:28:57 2022	1664051337	0	595	595	595
Sat Sep 24 23:29:09 2022	1664051349	0	596	596	594
Sat Sep 24 23:29:04 2022	1664051344	0	596	596	595
Sat Sep 24 23:28:59 2022	1664051339	0	596	596	596
Sat Sep 24 23:29:02 2022	1664051342	0	597	597	596
Sat Sep 24 23:29:01 2022	1664051341	0	597	597	597
Sat Sep 24 23:29:00 2022	1664051340	0	597	598	596
Sat Sep 24 23:29:01 2022	1664051341	0	598	598	591
Sat Sep 24 23:29:01 2022	1664051341	0	598	598	597
Sat Sep 24 23:28:57 2022	1664051337	0	598	598	597
Sat Sep 24 23:29:01 2022	1664051341	0	599	599	598
Sat Sep 24 23:28:56 2022	1664051336	3	596	599	595
Sat Sep 24 23:29:09 2022	1664051349	0	599	599	598
Sat Sep 24 23:29:02 2022	1664051342	0	599	599	598
Sat Sep 24 23:29:01 2022	1664051341	0	600	600	597
Sat Sep 24 23:29:01 2022	1664051341	0	600	600	597
Sat Sep 24 23:28:56 2022	1664051336	0	600	600	599
Sat Sep 24 23:29:01 2022	1664051341	0	600	600	600
Sat Sep 24 23:28:59 2022	1664051339	0	600	600	600
Sat Sep 24 23:29:07 2022	1664051347	0	600	601	599
Sat Sep 24 23:28:58 2022	1664051338	0	601	601	600
Sat Sep 24 23:29:02 2022	1664051342	0	601	601	600
Sat Sep 24 23:28:57 2022	1664051337	0	602	602	601
Sat Sep 24 23:28:57 2022	1664051337	0	602	602	601
Sat Sep 24 23:29:01 2022	1664051341	0	603	603	602
Sat Sep 24 23:29:09 2022	1664051349	0	603	603	602
Sat Sep 24 23:28:56 2022	1664051336	0	603	603	602
Sat Sep 24 23:29:02 2022	1664051342	0	603	603	602
Sat Sep 24 23:29:02 2022	1664051342	0	604	604	603
Sat Sep 24 23:29:02 2022	1664051342	0	604	604	603
Sat Sep 24 23:29:07 2022	1664051347	0	604	604	603
Sat Sep 24 23:29:01 2022	1664051341	0	604	604	572
Sat Sep 24 23:29:02 2022	1664051342	0	604	604	587
Sat Sep 24 23:28:57 2022	1664051337	0	604	604	604
Sat Sep 24 23:28:59 2022	1664051339	0	605	605	604
Sat Sep 24 23:29:02 2022	1664051342	0	605	605	600
Sat Sep 24 23:29:02 2022	1664051342	0	605	606	597
Sat Sep 24 23:29:01 2022	1664051341	0	606	606	605
Sat Sep 24 23:29:05 2022	1664051345	0	606	606	589
Sat Sep 24 23:28:57 2022	1664051337	0	606	606	605
Sat Sep 24 23:28:59 2022	1664051339	0	606	606	606
Sat Sep 24 23:29:02 2022	1664051342	0	606	607	606
Sat Sep 24 23:28:57 2022	1664051337	0	607	607	606
Sat Sep 24 23:29:02 2022	1664051342	0	607	607	606
Sat Sep 24 23:28:57 2022	1664051337	0	607	607	607
Sat Sep 24 23:29:09 2022	1664051349	0	608	608	607
Sat Sep 24 23:29:07 2022	1664051347	0	609	609	609
Sat Sep 24 23:28:57 2022	1664051337	0	610	610	608
Sat Sep 24 23:29:01 2022	1664051341	0	610	610	609
Sat Sep 24 23:28:57 2022	1664051337	0	610	610	610
Sat Sep 24 23:28:58 2022	1664051338	0	611	611	611
Sat Sep 24 23:29:02 2022	1664051342	0	612	612	611
Sat Sep 24 23:28:57 2022	1664051337	0	613	613	611
Sat Sep 24 23:29:02 2022	1664051342	0	613	614	613
Sat Sep 24 23:29:02 2022	1664051342	0	614	614	613
Sat Sep 24 23:29:02 2022	1664051342	0	614	614	614
Sat Sep 24 23:28:57 2022	1664051337	0	614	614	596
Sat Sep 24 23:29:02 2022	1664051342	0	614	614	614
Sat Sep 24 23:28:57 2022	1664051337	0	615	615	614
Sat Sep 24 23:29:06 2022	1664051346	0	615	615	614
